Date	Dollar	Pound	Euro   Yen
29-Mar-2016	66.5580	94.6654	74.4717	58.5800
28-Mar-2016	66.6680	94.3019	74.4215	58.7200
23-Mar-2016	66.8640	94.9268	74.9077	59.5200
22-Mar-2016	66.5411	95.7526	74.8987	59.3700
21-Mar-2016	66.5040	95.8722	74.9168	59.6600
18-Mar-2016	66.6088	96.3230	75.3012	59.8700
17-Mar-2016	66.8806	95.1644	75.0735	59.5900
16-Mar-2016	67.3680	95.1708	74.7583	59.4000
15-Mar-2016	67.2290	95.9223	74.6444	59.3100
14-Mar-2016	67.0230	96.3389	74.8044	58.9000
11-Mar-2016	67.0868	95.7530	74.9427	59.1300
10-Mar-2016	67.0510	95.2258	73.6220	58.9900
09-Mar-2016	67.4632	95.6965	74.0611	59.9200
08-Mar-2016	67.3380	95.9028	74.1930	59.5900
04-Mar-2016	67.2713	95.2158	73.6688	59.1000
03-Mar-2016	67.3786	94.8960	73.1664	59.0500
02-Mar-2016	67.7022	94.6003	73.5314	59.4200
01-Mar-2016	68.1580	95.0395	74.2172	60.5000
29-Feb-2016	68.6160	95.1978	75.0796	60.7800
26-Feb-2016	68.7775	96.0890	76.0404	61.0300
25-Feb-2016	68.5990	95.5721	75.6784	61.0100
24-Feb-2016	68.5650	95.8127	75.4695	61.2700
23-Feb-2016	68.6408	96.8934	75.7657	61.1200
22-Feb-2016	68.5517	97.8438	76.1952	60.7500
18-Feb-2016	68.4940	97.8642	76.3297	60.1500
17-Feb-2016	68.5920	98.0180	76.6104	60.3200
16-Feb-2016	68.3360	98.4312	76.2425	59.6800
15-Feb-2016	68.1348	99.0067	76.5086	59.8400
12-Feb-2016	68.4365	98.9797	77.3606	60.9400
11-Feb-2016	68.0155	98.8061	76.8439	60.5400
10-Feb-2016	67.8781	98.2943	76.6480	59.2100
09-Feb-2016	68.1623	98.2696	76.3827	59.3900
08-Feb-2016	67.8190	98.3308	75.5368	57.7500
05-Feb-2016	67.6365	98.4720	75.7326	57.9100
04-Feb-2016	67.8093	98.7914	75.1327	57.4200
03-Feb-2016	68.1825	98.3192	74.4553	56.9800
02-Feb-2016	67.8340	97.6131	73.9323	56.2100
01-Feb-2016	67.6728	96.5149	73.4115	55.7800
29-Jan-2016	67.8763	97.7554	74.0666	56.2600
28-Jan-2016	68.0858	97.0155	74.0637	57.3600
27-Jan-2016	67.9803	97.5109	73.8130	57.4500
25-Jan-2016	67.6428	96.7360	73.1219	56.9300
22-Jan-2016	67.7480	96.4461	73.4050	57.3800
21-Jan-2016	68.0600	96.5567	74.1650	58.3000
20-Jan-2016	67.9774	96.2016	74.4828	58.2400
19-Jan-2016	67.5630	96.4192	73.5018	57.3700
18-Jan-2016	67.5880	96.4819	73.6101	57.6800
15-Jan-2016	67.4325	97.1095	73.3868	57.2500
14-Jan-2016	67.0950	96.6369	72.9725	57.0100
13-Jan-2016	66.8394	96.6030	72.4272	56.5700
12-Jan-2016	66.8905	97.1518	72.7434	56.9100
11-Jan-2016	66.7885	97.0570	72.9264	56.9300
08-Jan-2016	66.6690	97.4501	72.5292	56.3200
07-Jan-2016	66.9115	97.8514	72.3782	56.7800
06-Jan-2016	66.7165	97.7730	71.7002	56.1900
05-Jan-2016	66.5418	97.9562	72.0315	55.7100
04-Jan-2016	66.4623	97.9455	72.3907	55.6500
01-Jan-2016	66.1780	97.6059	71.8627	55.0100
31-Dec-2015	66.3260	98.3482	72.5010	55.0900
30-Dec-2015	66.4243	98.5471	72.6018	55.1700
29-Dec-2015	66.3700	98.9112	72.8477	55.1600
28-Dec-2015	66.1380	98.6911	72.5534	54.9200
23-Dec-2015	66.2020	98.2967	72.4117	54.7400
22-Dec-2015	66.2985	98.7052	72.3317	54.6800
21-Dec-2015	66.3240	98.9886	72.1340	54.6700
18-Dec-2015	66.4235	99.1703	72.1359	54.4800
17-Dec-2015	66.6488	99.6133	72.3273	54.4300
16-Dec-2015	66.8468	100.5777	73.1571	54.8400
15-Dec-2015	67.0435	101.6715	73.9289	55.4900
14-Dec-2015	66.9940	101.7840	73.4656	55.2900
11-Dec-2015	66.7860	101.1006	73.1040	54.7500
10-Dec-2015	66.7905	101.3679	73.4629	54.9100
09-Dec-2015	66.7500	100.2919	72.8910	54.4000
08-Dec-2015	66.7983	100.4914	72.5162	54.2700
07-Dec-2015	66.6263	100.6524	72.4028	54.0500
04-Dec-2015	66.8365	101.0434	73.0456	54.5100
03-Dec-2015	66.7450	99.6102	70.6696	54.0800
02-Dec-2015	66.6158	100.3434	70.6660	54.1200
01-Dec-2015	66.5180	100.4355	70.4359	54.1300
30-Nov-2015	66.8148	100.3692	70.6834	54.4100
27-Nov-2015	66.7503	100.6795	70.8755	54.5300
26-Nov-2015	66.5507	100.6446	70.6968	54.3000
24-Nov-2015	66.3840	100.4523	70.5529	54.1000
23-Nov-2015	66.3490	100.6647	70.4693	53.8700
20-Nov-2015	66.0940	101.0379	70.8594	53.8200
19-Nov-2015	66.1105	101.0301	70.7779	53.6200
18-Nov-2015	66.1138	100.5128	70.3914	53.6300
17-Nov-2015	65.9805	100.1056	70.3484	53.4800
16-Nov-2015	66.1690	100.6563	70.9729	54.0500
13-Nov-2015	66.1390	100.5511	71.2648	53.9000
10-Nov-2015	66.3495	100.2806	71.2992	53.8000
09-Nov-2015	66.3378	100.0308	71.4458	53.7900
06-Nov-2015	65.7910	99.9497	71.5477	54.0000
05-Nov-2015	65.6755	101.0221	71.3499	54.0500
04-Nov-2015	65.5680	101.1255	71.7970	54.1700
03-Nov-2015	65.4510	100.9647	72.1008	54.2400
02-Nov-2015	65.4793	101.0608	72.2171	54.3800
30-Oct-2015	65.2231	99.9348	71.6671	53.9200
29-Oct-2015	65.1515	99.3626	71.2497	53.9300
28-Oct-2015	65.0408	99.5840	71.7530	54.0100
27-Oct-2015	64.9553	99.7324	71.8406	53.8300
26-Oct-2015	64.9603	99.5452	71.6447	53.6300
23-Oct-2015	64.8815	99.8851	72.0639	53.7900
21-Oct-2015	65.1513	100.5350	73.9728	54.3100
20-Oct-2015	64.8908	100.3926	73.5213	54.3300
19-Oct-2015	64.8178	100.1176	73.7497	54.3600
16-Oct-2015	64.9697	100.5536	73.9940	54.5400
15-Oct-2015	64.8240	100.4124	74.5022	54.6100
14-Oct-2015	65.1123	99.4981	74.2410	54.4100
13-Oct-2015	65.0215	99.8860	73.9164	54.2600
12-Oct-2015	64.7260	99.2962	73.5999	53.8600
09-Oct-2015	64.7848	99.5418	73.0837	53.9600
08-Oct-2015	65.1570	99.7814	73.3277	54.4100
07-Oct-2015	65.2571	99.5301	73.4664	54.3400
06-Oct-2015	65.3908	99.0540	73.1919	54.4100
05-Oct-2015	65.2905	99.3134	73.3931	54.3900
01-Oct-2015	65.5540	99.1701	73.0796	54.5400
30-Sep-2015	65.7418	99.5331	73.7952	54.8000
29-Sep-2015	66.1843	100.4611	74.6096	55.4200
28-Sep-2015	66.0805	100.3168	73.8119	54.9200
24-Sep-2015	66.0993	100.8874	73.9585	55.0800
23-Sep-2015	65.9696	101.1908	73.3780	54.9200
22-Sep-2015	65.6250	101.7319	73.2638	54.5000
21-Sep-2015	65.7531	102.1672	74.3799	54.8300
18-Sep-2015	65.9255	102.7515	75.1287	55.0100
16-Sep-2015	66.5000	101.9977	75.0253	55.3400
15-Sep-2015	66.4383	102.4080	75.0487	55.5500
14-Sep-2015	66.3708	102.5429	75.3242	55.1800
11-Sep-2015	66.3866	102.5939	74.8974	55.0000
10-Sep-2015	66.5840	102.2930	74.7139	55.1400
09-Sep-2015	66.2945	101.8880	73.9847	55.0700
08-Sep-2015	66.6060	102.3002	74.6054	55.6000
07-Sep-2015	66.7445	101.3649	74.2733	55.9300
04-Sep-2015	66.4003	101.1941	73.8903	55.5700
03-Sep-2015	66.2280	101.2229	74.3343	54.9800
02-Sep-2015	66.1638	101.2174	74.6063	55.0900
01-Sep-2015	66.2603	101.9945	74.7880	55.0500
31-Aug-2015	66.3062	102.3105	74.4950	54.7500
28-Aug-2015	66.0808	101.9230	74.3673	54.5400
27-Aug-2015	66.0605	102.3475	74.9655	55.0800
26-Aug-2015	66.1610	103.8794	75.8867	55.2800
25-Aug-2015	66.7090	105.1000	77.1089	56.0100
24-Aug-2015	66.5093	104.0072	76.2729	54.9700
21-Aug-2015	65.8298	103.3857	74.2692	53.5500
20-Aug-2015	65.2385	102.2092	72.5713	52.5900
19-Aug-2015	65.2525	102.2507	72.1954	52.5000
17-Aug-2015	65.2200	102.2324	72.3942	52.4200
14-Aug-2015	65.1225	101.6171	72.5595	52.3500
13-Aug-2015	64.9212	101.4394	72.2573	52.1600
12-Aug-2015	64.8270	101.0005	71.8218	51.9100
11-Aug-2015	64.1732	99.8471	70.3595	51.3700
10-Aug-2015	63.7590	98.7563	69.8799	51.2200
07-Aug-2015	63.8061	98.9250	69.6571	51.1300
06-Aug-2015	63.7603	99.6000	69.7091	51.1100
05-Aug-2015	63.8159	99.1508	69.3104	51.2900
04-Aug-2015	63.9315	99.8226	70.0497	51.5900
03-Aug-2015	63.9623	99.9347	70.1602	51.5600
31-Jul-2015	64.0054	99.8356	70.1627	51.5500
30-Jul-2015	64.0061	99.8303	70.0739	51.5300
29-Jul-2015	63.8943	99.7134	70.6288	51.7500
28-Jul-2015	64.0270	99.7156	70.8843	51.8400
27-Jul-2015	64.0028	99.4348	70.6143	51.8500
24-Jul-2015	63.8916	99.1023	70.1210	51.5600
23-Jul-2015	63.7138	99.5719	69.6264	51.3700
22-Jul-2015	63.5283	99.1931	69.6016	51.3800
21-Jul-2015	63.6506	99.1358	68.9081	51.1700
20-Jul-2015	63.5510	99.1014	68.8321	51.2000
17-Jul-2015	63.4928	99.4297	69.1437	51.2000
16-Jul-2015	63.4955	99.1736	69.3942	51.2800
15-Jul-2015	63.3847	99.1337	69.6851	51.3400
14-Jul-2015	63.4978	98.1993	69.7269	51.4800
13-Jul-2015	63.4655	98.4731	70.6942	51.7700
10-Jul-2015	63.3793	97.6548	70.4334	51.9700
09-Jul-2015	63.5065	97.8508	70.4986	52.3000
08-Jul-2015	63.5690	98.2205	69.9323	52.1700
07-Jul-2015	63.3749	98.8585	69.9659	51.6700
06-Jul-2015	63.5785	99.1062	70.2924	51.8900
03-Jul-2015	63.3963	98.9426	70.3319	51.4900
02-Jul-2015	63.5705	99.2018	70.3535	51.5200
01-Jul-2015	63.6223	99.8934	70.7671	51.8500
30-Jun-2015	63.7549	100.1207	71.2015	52.0700
29-Jun-2015	63.9170	100.4008	70.4110	52.1700
26-Jun-2015	63.6042	100.0939	71.2303	51.5400
25-Jun-2015	63.6121	99.7947	71.1692	51.4000
24-Jun-2015	63.6600	100.5000	71.3119	51.3800
23-Jun-2015	63.6406	100.4121	71.6275	51.4600
22-Jun-2015	63.5098	100.9361	72.3186	51.7300
19-Jun-2015	63.8195	101.2560	72.3585	51.8300
18-Jun-2015	63.8495	100.9971	72.4564	51.8900
17-Jun-2015	64.1135	100.3184	72.1662	51.9100
16-Jun-2015	64.1505	100.0363	72.2720	51.9100
15-Jun-2015	64.0868	99.5717	71.8413	51.9300
12-Jun-2015	64.0301	99.2723	71.8994	51.8500
11-Jun-2015	63.8910	98.8969	72.3118	51.8500
10-Jun-2015	63.8849	98.4722	72.1452	51.9400
09-Jun-2015	63.9360	98.2696	72.3692	51.4600
08-Jun-2015	64.1100	97.8447	71.1172	51.0600
05-Jun-2015	63.8955	97.9774	71.8185	51.3300
04-Jun-2015	64.1775	98.3007	72.2510	51.6000
03-Jun-2015	63.8515	98.1206	71.2838	51.5200
02-Jun-2015	63.8330	97.1028	69.7376	51.2100
01-Jun-2015	63.6083	97.2698	69.6256	51.2000
29-May-2015	63.7615	97.7974	69.9081	51.4800
28-May-2015	63.9010	98.1647	69.7352	51.6000
27-May-2015	63.9475	98.6390	69.8562	52.0200
26-May-2015	63.8450	98.3788	69.6421	52.1100
25-May-2015	63.6228	98.5072	69.9342	52.3400
22-May-2015	63.5728	99.6694	70.9282	52.6600
21-May-2015	63.7000	98.9197	70.6688	52.5900
20-May-2015	63.8655	98.8893	70.7310	52.7600
19-May-2015	63.6868	99.7272	71.9024	53.0900
18-May-2015	63.5543	99.8629	72.6743	53.1200
15-May-2015	63.5788	100.2956	72.3781	53.2000
14-May-2015	63.8380	100.6470	72.8775	53.6800
13-May-2015	64.1895	100.5785	72.0784	53.5400
12-May-2015	64.2020	100.0331	71.9127	53.4300
11-May-2015	63.8495	98.4687	71.5114	53.2500
08-May-2015	64.0493	99.0394	71.7608	53.4100
07-May-2015	63.8800	97.2062	72.5102	53.4700
06-May-2015	63.6425	96.8066	71.5087	53.1000
05-May-2015	63.5194	95.9588	70.5383	52.8600
30-Apr-2015	63.5780	97.9864	70.5334	53.5300
29-Apr-2015	63.2025	97.0095	69.3395	53.0800
28-Apr-2015	63.3305	96.5157	68.9289	53.2000
27-Apr-2015	63.6115	96.5559	69.1839	53.4500
24-Apr-2015	63.4006	95.4242	68.4853	53.0400
23-Apr-2015	63.1850	94.9355	67.6585	52.7500
22-Apr-2015	62.8183	93.8505	67.5862	52.5500
21-Apr-2015	62.9200	93.5746	67.3433	52.6500
20-Apr-2015	62.5633	93.5634	67.4933	52.7400
17-Apr-2015	62.3460	93.0950	67.1342	52.4100
16-Apr-2015	62.3685	92.4426	66.5597	52.2700
15-Apr-2015	62.4026	92.1499	66.4837	52.1900
13-Apr-2015	62.3885	91.0560	66.1630	51.8300
10-Apr-2015	62.3660	91.6032	66.4884	51.7400
09-Apr-2015	62.2560	92.4937	66.9937	51.7700
08-Apr-2015	62.3295	92.5281	67.5963	51.9800
07-Apr-2015	62.3321	92.8312	68.0791	52.1400
06-Apr-2015	62.1580	92.7335	68.2308	52.2300
31-Mar-2015	62.5908	92.4591	67.5104	52.1100
30-Mar-2015	62.6305	92.9437	68.0606	52.5200
27-Mar-2015	62.6069	92.9525	68.1476	52.5300
26-Mar-2015	62.6728	93.2634	68.8523	52.7500
25-Mar-2015	62.3419	92.6463	68.1210	52.0700
24-Mar-2015	62.1988	92.9312	68.0330	51.9900
23-Mar-2015	62.2879	93.0207	67.3644	51.9500
20-Mar-2015	62.4923	92.2636	66.8043	51.7900
19-Mar-2015	62.4208	92.9945	67.2896	51.7900
18-Mar-2015	62.6720	92.4600	66.3383	51.6400
17-Mar-2015	62.6920	92.9910	66.3720	51.6900
16-Mar-2015	62.8215	92.8250	66.1699	51.8400
13-Mar-2015	62.6733	93.1639	66.4212	51.6000
12-Mar-2015	62.5665	93.5682	65.9451	51.5700
11-Mar-2015	62.7450	94.6006	67.0995	51.7400
10-Mar-2015	62.6983	94.5490	67.6577	51.4700
09-Mar-2015	62.6160	94.3936	67.9634	51.7600
05-Mar-2015	62.2015	94.7142	68.6020	51.8900
04-Mar-2015	61.8543	94.9649	69.0974	51.7000
03-Mar-2015	61.8387	95.1388	69.2470	51.6800
02-Mar-2015	61.8248	95.2658	69.1387	51.6200
27-Feb-2015	61.7908	95.4235	69.2860	51.8500
26-Feb-2015	61.9395	96.2416	70.3880	52.0600
25-Feb-2015	62.0468	96.0298	70.4293	52.2800
24-Feb-2015	62.2758	96.2099	70.6021	52.2400
23-Feb-2015	62.1838	95.7071	70.7589	52.2800
20-Feb-2015	62.2550	96.0097	70.7217	52.3500
18-Feb-2015	62.2450	95.5710	71.0091	52.3200
16-Feb-2015	62.2023	95.9968	71.0039	52.4600
13-Feb-2015	62.1360	95.7764	71.0525	52.3400
12-Feb-2015	62.4300	95.0185	70.6333	51.9500
11-Feb-2015	62.1536	94.7221	70.3330	52.0000
10-Feb-2015	61.9634	94.4136	70.2045	52.2500
09-Feb-2015	62.1410	94.7899	70.3809	52.2900
06-Feb-2015	61.7363	94.6541	70.7868	52.6300
05-Feb-2015	61.8748	94.0683	70.1908	52.8000
04-Feb-2015	61.6800	93.5316	70.7470	52.4200
03-Feb-2015	61.7389	92.7071	69.9378	52.7600
02-Feb-2015	61.8840	93.2716	69.9413	52.6100
30-Jan-2015	61.7575	93.1303	70.0268	52.4000
29-Jan-2015	61.4998	93.1230	69.3287	52.2500
28-Jan-2015	61.4105	93.1843	69.8237	52.0600
27-Jan-2015	61.4640	92.7676	69.0302	52.0000
23-Jan-2015	61.4988	92.1621	69.6166	51.9500
22-Jan-2015	61.6910	93.3261	71.4875	52.1700
21-Jan-2015	61.6140	93.4931	71.3798	52.3900
20-Jan-2015	61.8475	93.2660	71.5699	52.2300
19-Jan-2015	61.6990	93.4123	71.3302	52.6800
16-Jan-2015	61.8933	93.9231	72.0067	53.0800
15-Jan-2015	61.7588	94.0154	72.6345	52.4000
14-Jan-2015	62.1530	94.2426	73.2970	53.0800
13-Jan-2015	62.1021	94.0971	73.4171	52.2800
12-Jan-2015	62.1605	94.2788	73.7348	52.6200
09-Jan-2015	62.3953	94.1670	73.6140	52.2300
08-Jan-2015	62.9670	94.9731	74.4270	52.5300
07-Jan-2015	63.4495	95.9864	75.2765	53.3000
06-Jan-2015	63.3850	96.7192	75.7958	53.2500
05-Jan-2015	63.3888	96.8454	75.6672	52.6100
02-Jan-2015	63.2878	98.3872	76.3061	52.5900
01-Jan-2015	63.3213	98.6356	76.5998	52.9100
31-Dec-2014	63.3315	98.5818	77.0048	52.9300
30-Dec-2014	63.7498	98.8759	77.3221	53.0000
29-Dec-2014	63.6539	99.1409	77.6005	52.9000
26-Dec-2014	63.6355	98.9787	77.7435	52.9300
24-Dec-2014	63.4614	98.5111	77.3087	52.7300
23-Dec-2014	63.4475	98.8829	77.6217	52.8200
22-Dec-2014	63.1757	98.8510	77.4155	52.8800
19-Dec-2014	63.0670	98.7314	77.4589	52.8000
18-Dec-2014	63.3161	98.6781	78.1067	53.3900
17-Dec-2014	63.5813	99.9816	79.3940	54.3400
16-Dec-2014	63.4135	99.3055	79.0005	54.0900
15-Dec-2014	62.6529	98.5342	78.0154	52.9400
12-Dec-2014	62.4422	98.1529	77.3846	52.4900
11-Dec-2014	62.2059	97.8001	77.4837	52.6800
10-Dec-2014	61.9500	97.1562	76.7499	51.9800
09-Dec-2014	61.8750	96.9024	76.2919	51.6100
08-Dec-2014	61.9253	96.3743	76.1000	50.9800
05-Dec-2014	61.8535	96.7265	76.5313	51.5100
04-Dec-2014	61.8771	97.0171	76.1274	51.6000
03-Dec-2014	61.8866	96.8278	76.5723	51.9300
02-Dec-2014	61.9255	97.3902	77.2149	52.3100
01-Dec-2014	62.1377	97.0529	77.3677	52.2600
28-Nov-2014	61.9736	97.3667	77.1633	52.4500
27-Nov-2014	61.8650	97.6910	77.3746	52.7100
26-Nov-2014	61.8658	97.2283	77.2147	52.5600
25-Nov-2014	61.9195	97.1207	76.9288	52.5200
24-Nov-2014	61.7798	96.7842	76.5946	52.4100
21-Nov-2014	61.8505	97.0125	77.6224	52.5300
20-Nov-2014	62.1044	97.3176	77.9100	52.3400
19-Nov-2014	61.8280	96.5568	77.4210	52.7100
18-Nov-2014	61.8080	96.7666	77.0931	52.9700
17-Nov-2014	61.6780	96.9393	77.3565	53.2800
14-Nov-2014	61.6475	96.5400	76.6957	53.0400
13-Nov-2014	61.5560	97.0984	76.6126	53.1800
12-Nov-2014	61.4785	97.9230	76.7866	53.3400
11-Nov-2014	61.5500	97.5260	76.4820	53.4300
10-Nov-2014	61.4513	97.7567	76.6789	53.8600
07-Nov-2014	61.5205	97.3931	76.1562	53.3100
05-Nov-2014	61.3870	98.0043	76.9854	53.7600
03-Nov-2014	61.4118	98.0624	76.6665	54.4800
31-Oct-2014	61.4080	98.0624	77.1899	55.2800
30-Oct-2014	61.4636	98.2127	77.4503	56.3400
29-Oct-2014	61.3175	99.0032	78.1430	56.7600
28-Oct-2014	61.3524	98.9307	77.9237	56.8900
27-Oct-2014	61.2290	98.5297	77.7547	56.7100
22-Oct-2014	61.2355	98.6688	77.9650	57.2700
21-Oct-2014	61.2967	99.1597	78.5885	57.6300
20-Oct-2014	61.2873	98.6235	78.1536	57.1400
17-Oct-2014	61.6165	99.1163	78.8938	58.0200
16-Oct-2014	61.4795	98.2381	78.6630	57.8300
14-Oct-2014	61.1078	98.1513	77.6802	57.0400
13-Oct-2014	61.2455	98.6849	77.6042	57.0800
10-Oct-2014	61.1624	98.6244	77.6701	56.7400
09-Oct-2014	61.0368	98.6355	77.7426	56.5700
08-Oct-2014	61.4648	98.7678	77.6546	56.6900
07-Oct-2014	61.3595	98.7090	77.4664	56.5000
01-Oct-2014	61.7511	100.0677	77.9546	56.2400
30-Sep-2014	61.6135	100.2760	78.2060	56.3600
29-Sep-2014	61.4273	99.7272	77.9328	56.0700
26-Sep-2014	61.5720	100.4239	78.4489	56.4500
25-Sep-2014	61.0245	99.4272	77.8429	55.8700
24-Sep-2014	61.0293	99.9904	78.3738	56.1700
23-Sep-2014	60.8708	99.6333	78.2251	55.9800
22-Sep-2014	60.7875	99.2964	78.1606	55.8300
19-Sep-2014	60.8055	100.0615	78.4695	55.7300
18-Sep-2014	61.0558	99.5515	78.5727	56.1300
17-Sep-2014	60.9540	99.3245	78.9659	56.8700
16-Sep-2014	61.1015	99.0455	79.0348	56.9600
15-Sep-2014	60.9945	99.0978	79.0306	56.8500
12-Sep-2014	60.8400	98.7251	78.6418	56.7400
11-Sep-2014	60.9155	98.6587	78.6358	56.9600
10-Sep-2014	60.8256	98.1482	78.6597	57.1200
09-Sep-2014	60.4277	97.2463	77.9276	56.8800
08-Sep-2014	60.2628	97.5112	77.9439	57.3300
05-Sep-2014	60.4385	98.6417	78.1953	57.3600
04-Sep-2014	60.4540	99.4589	79.4607	57.6000
03-Sep-2014	60.5445	99.7289	79.5434	57.7100
02-Sep-2014	60.6100	100.4853	79.5627	57.8100
01-Sep-2014	60.4735	100.4283	79.3957	58.0600
28-Aug-2014	60.4745	100.3514	79.8620	58.2700
27-Aug-2014	60.4678	100.1468	79.6545	58.1700
26-Aug-2014	60.4960	100.3266	79.9100	58.2400
25-Aug-2014	60.4270	100.1155	79.7436	58.0100
22-Aug-2014	60.4360	100.2391	80.3535	58.2900
21-Aug-2014	60.7670	100.7213	80.5590	58.5300
20-Aug-2014	60.6690	100.8076	80.7255	58.8000
19-Aug-2014	60.7260	101.4792	81.0432	59.1900
14-Aug-2014	61.0583	101.8391	81.5552	59.5500
13-Aug-2014	61.2458	103.0154	81.8990	59.9100
12-Aug-2014	61.1847	102.5578	81.7762	59.8100
11-Aug-2014	61.1165	102.5352	81.8740	59.8500
08-Aug-2014	61.5575	103.5028	82.4125	60.6400
07-Aug-2014	61.4123	103.4245	82.1672	60.0400
06-Aug-2014	61.3360	103.4370	81.9630	59.8000
05-Aug-2014	60.8690	102.6738	81.6955	59.3800
04-Aug-2014	61.0187	102.6945	81.9061	59.4100
01-Aug-2014	60.8510	102.6861	81.4615	59.1100
31-Jul-2014	60.2460	101.9242	80.6985	58.6100
30-Jul-2014	60.1485	101.9216	80.6360	58.9000
28-Jul-2014	60.1013	102.0400	80.7385	59.0000
25-Jul-2014	60.1448	102.2161	81.0173	59.1100
24-Jul-2014	60.0020	102.1894	80.6785	59.1300
23-Jul-2014	60.1830	102.6842	81.0305	59.3400
22-Jul-2014	60.2360	102.8650	81.4414	59.3200
21-Jul-2014	60.1853	102.8687	81.4821	59.4500
18-Jul-2014	60.3300	103.1824	81.5848	59.5400
17-Jul-2014	60.1401	103.0019	81.3340	59.2500
16-Jul-2014	60.1903	103.1361	81.6560	59.1900
15-Jul-2014	60.2195	102.7947	81.9510	59.2700
14-Jul-2014	60.0050	102.7166	81.5990	59.1800
11-Jul-2014	60.1855	103.1459	81.8720	59.4100
10-Jul-2014	59.8750	102.5898	81.6925	59.0000
09-Jul-2014	59.7260	102.3584	81.3800	58.7900
08-Jul-2014	59.7968	102.4200	81.3225	58.7300
07-Jul-2014	59.9455	102.7826	81.3923	58.7100
04-Jul-2014	59.7939	102.6601	81.3203	58.6000
03-Jul-2014	59.7225	102.4539	81.5415	58.6200
02-Jul-2014	59.9745	102.8982	82.0220	59.0500
01-Jul-2014	60.1370	102.8343	82.2830	59.2700
30-Jun-2014	60.0933	102.3269	82.0094	59.2800
27-Jun-2014	60.0958	102.3972	81.8820	59.2700
26-Jun-2014	60.1618	102.2329	82.0440	59.1200
25-Jun-2014	60.2785	102.2806	82.0475	59.1500
24-Jun-2014	60.1050	102.3228	81.7520	58.9400
23-Jun-2014	60.1927	102.5623	81.9065	59.0500
20-Jun-2014	60.2785	102.7688	82.1200	59.1700
19-Jun-2014	60.0031	102.0473	81.7106	58.9400
18-Jun-2014	60.1240	102.0004	81.4310	58.8100
17-Jun-2014	60.3680	102.4807	81.8665	59.2100
16-Jun-2014	60.0059	101.9980	81.2541	58.9600
13-Jun-2014	59.4783	100.9347	80.7120	58.2800
12-Jun-2014	59.3283	99.6834	80.3036	58.1300
11-Jun-2014	59.3250	99.4168	80.3200	57.9900
10-Jun-2014	59.2647	99.6299	80.5934	57.9500
09-Jun-2014	59.0605	99.3457	80.6160	57.6500
06-Jun-2014	59.1970	99.5161	80.8345	57.8500
05-Jun-2014	59.2973	99.3408	80.6999	57.8300
04-Jun-2014	59.3360	99.1801	80.7640	57.7600
03-Jun-2014	59.2125	99.1691	80.5645	57.8800
02-Jun-2014	59.1385	99.0215	80.6285	58.0100
30-May-2014	59.0335	98.9106	80.3350	58.1000
29-May-2014	58.8415	98.4065	80.0315	57.8500
28-May-2014	59.0770	99.2021	80.5300	57.9800
27-May-2014	59.0585	99.6140	80.6048	57.9700
26-May-2014	58.5873	98.6610	79.8140	57.4800
23-May-2014	58.4830	98.6725	79.8058	57.5700
22-May-2014	58.5740	98.8788	80.0500	57.6200
21-May-2014	58.7725	99.0199	80.5684	58.0900
20-May-2014	58.7455	98.7747	80.5261	57.9300
19-May-2014	58.4260	98.2842	80.1170	57.6700
16-May-2014	58.8610	98.8217	80.7166	57.9700
15-May-2014	59.4745	99.7031	81.5526	58.3400
13-May-2014	59.8773	100.9831	82.4035	58.5500
12-May-2014	59.7290	100.8166	82.2235	58.6000
09-May-2014	60.0540	101.6534	83.0738	59.0600
08-May-2014	59.9913	101.7512	83.4805	58.9600
07-May-2014	60.0399	101.9658	83.5840	59.1700
06-May-2014	60.2020	101.6752	83.5532	59.0000
05-May-2014	60.0475	101.3181	83.3423	58.8800
02-May-2014	60.2250	101.6839	83.4590	58.7700
30-Apr-2014	60.3375	101.4515	83.3060	58.9300
29-Apr-2014	60.5253	101.7733	83.9160	59.0100
28-Apr-2014	60.5041	101.6892	83.6210	59.1700
25-Apr-2014	61.1163	102.7059	84.5220	59.7300
23-Apr-2014	61.0683	102.7657	84.4860	59.5100
22-Apr-2014	60.7147	102.0432	83.7695	59.2500
21-Apr-2014	60.3350	101.4050	83.3835	58.8500
17-Apr-2014	60.3805	101.6325	83.5737	59.2000
16-Apr-2014	60.2263	100.7887	83.2910	58.9100
15-Apr-2014	60.2620	100.7099	83.2700	59.1400
11-Apr-2014	60.2670	101.0979	83.7385	59.2000
10-Apr-2014	60.2115	101.0469	83.3340	59.1800
09-Apr-2014	60.0740	100.5639	82.7896	58.8800
07-Apr-2014	59.9483	99.3583	82.1525	58.1300
04-Apr-2014	60.3210	100.0363	82.6545	58.1000
03-Apr-2014	60.1245	100.0712	82.7412	57.8700
02-Apr-2014	59.6463	99.2097	82.3920	57.4800
28-Mar-2014	60.0998	99.8498	82.5765	58.8300
27-Mar-2014	60.1295	99.6466	82.9060	58.8100
26-Mar-2014	60.1725	99.3929	83.0915	58.8100
25-Mar-2014	60.4935	99.7719	83.6745	59.1700
24-Mar-2014	60.7030	100.1053	83.8070	59.2600
21-Mar-2014	61.0465	100.8061	84.1755	59.6400
20-Mar-2014	61.1310	101.1718	84.5925	59.7600
19-Mar-2014	61.0970	101.4149	85.0792	60.1800
